timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
12416;438;2559;204.89
12473;436;2598;204.54
12474;436;2511;204.11
12474;437;2519;203.59
12475;442;2583;203.04
12476;434;2448;202.59
12520;440;2355;202.3
12521;435;2352;202.23
12522;434;2247;202.31
12522;433;2174;202.45
12567;444;2237;202.65
12568;432;2207;202.89
12568;435;2206;203.11
12569;435;2288;203.31
12570;427;2247;203.49
12614;446;2242;203.68
12614;435;2270;203.91
12615;438;2192;204.18
12615;436;2112;204.49
12664;437;2159;204.85
12664;439;2064;205.28
12665;436;1969;205.79
12665;435;2029;206.3
12723;435;1964;206.73
12723;445;1915;207.12
12724;448;1904;207.53
12724;453;1914;207.95
12725;466;1875;208.35
12775;483;1921;208.74
12776;476;1984;209.11
12778;482;1893;209.44
12779;492;1977;209.73
12780;511;1973;209.98
12824;511;1878;210.18
12825;523;1853;210.34
12825;533;1894;210.47
12826;548;1731;210.56
12871;558;1694;210.6
12872;559;1706;210.6
